cache_index,dataset,reference,path,scaled_subjective_score,prediction
0,clive,clive/100,/home/sergey/iqa-data/clive/LIVEC/Images/100.bmp,0.3273838450946076,0.372852087020874
1,clive,clive/101,/home/sergey/iqa-data/clive/LIVEC/Images/101.bmp,0.7070909837093696,0.605841875076294
2,clive,clive/102,/home/sergey/iqa-data/clive/LIVEC/Images/102.bmp,0.4637015960824973,0.40978819131851196
3,clive,clive/103,/home/sergey/iqa-data/clive/LIVEC/Images/103.bmp,0.4023567359343583,0.4352620244026184
4,clive,clive/104,/home/sergey/iqa-data/clive/LIVEC/Images/104.bmp,0.0652617274999201,0.2649799883365631
5,clive,clive/105,/home/sergey/iqa-data/clive/LIVEC/Images/105.bmp,0.4259130407121735,0.49975109100341797
6,clive,clive/106,/home/sergey/iqa-data/clive/LIVEC/Images/106.bmp,0.7358795572250552,0.6372647881507874
7,clive,clive/107,/home/sergey/iqa-data/clive/LIVEC/Images/107.bmp,0.2756656044919034,0.2341429889202118
8,clive,clive/108,/home/sergey/iqa-data/clive/LIVEC/Images/108.bmp,0.8081107424311115,0.6091770529747009
9,clive,clive/109,/home/sergey/iqa-data/clive/LIVEC/Images/109.bmp,0.5304673094117794,0.44235196709632874
10,clive,clive/10,/home/sergey/iqa-data/clive/LIVEC/Images/10.bmp,0.8930341589844136,0.6690902709960938
11,clive,clive/110,/home/sergey/iqa-data/clive/LIVEC/Images/110.bmp,0.322618523724751,0.36847153306007385
12,clive,clive/111,/home/sergey/iqa-data/clive/LIVEC/Images/111.bmp,0.5439890779401325,0.5349539518356323
13,clive,clive/112,/home/sergey/iqa-data/clive/LIVEC/Images/112.bmp,0.3021925617329499,0.23015719652175903
14,clive,clive/113,/home/sergey/iqa-data/clive/LIVEC/Images/113.bmp,0.7279600201859163,0.5468496084213257
15,clive,clive/114,/home/sergey/iqa-data/clive/LIVEC/Images/114.bmp,0.2409916126871157,0.22761832177639008
16,clive,clive/115,/home/sergey/iqa-data/clive/LIVEC/Images/115.bmp,0.313146543547381,0.4110915958881378
