cache_index,dataset,reference,path,scaled_subjective_score,prediction
0,clive,clive/100,/home/sergey/iqa-data/clive/LIVEC/Images/100.bmp,0.3273838450946076,4.094937324523926
1,clive,clive/101,/home/sergey/iqa-data/clive/LIVEC/Images/101.bmp,0.7070909837093696,4.746453285217285
2,clive,clive/102,/home/sergey/iqa-data/clive/LIVEC/Images/102.bmp,0.4637015960824973,4.12835693359375
3,clive,clive/103,/home/sergey/iqa-data/clive/LIVEC/Images/103.bmp,0.4023567359343583,4.073669910430908
4,clive,clive/104,/home/sergey/iqa-data/clive/LIVEC/Images/104.bmp,0.0652617274999201,3.6059231758117676
5,clive,clive/105,/home/sergey/iqa-data/clive/LIVEC/Images/105.bmp,0.4259130407121735,4.671425819396973
6,clive,clive/106,/home/sergey/iqa-data/clive/LIVEC/Images/106.bmp,0.7358795572250552,5.196150302886963
7,clive,clive/107,/home/sergey/iqa-data/clive/LIVEC/Images/107.bmp,0.2756656044919034,3.6735453605651855
8,clive,clive/108,/home/sergey/iqa-data/clive/LIVEC/Images/108.bmp,0.8081107424311115,4.596586227416992
9,clive,clive/109,/home/sergey/iqa-data/clive/LIVEC/Images/109.bmp,0.5304673094117794,3.7404747009277344
10,clive,clive/10,/home/sergey/iqa-data/clive/LIVEC/Images/10.bmp,0.8930341589844136,4.867758274078369
11,clive,clive/110,/home/sergey/iqa-data/clive/LIVEC/Images/110.bmp,0.322618523724751,3.635009527206421
12,clive,clive/111,/home/sergey/iqa-data/clive/LIVEC/Images/111.bmp,0.5439890779401325,4.293513298034668
13,clive,clive/112,/home/sergey/iqa-data/clive/LIVEC/Images/112.bmp,0.3021925617329499,4.377161979675293
14,clive,clive/113,/home/sergey/iqa-data/clive/LIVEC/Images/113.bmp,0.7279600201859163,4.235212326049805
15,clive,clive/114,/home/sergey/iqa-data/clive/LIVEC/Images/114.bmp,0.2409916126871157,3.6250436305999756
16,clive,clive/115,/home/sergey/iqa-data/clive/LIVEC/Images/115.bmp,0.313146543547381,3.493342876434326
17,clive,clive/116,/home/sergey/iqa-data/clive/LIVEC/Images/116.bmp,0.2547714151980702,3.5574021339416504
18,clive,clive/117,/home/sergey/iqa-data/clive/LIVEC/Images/117.bmp,0.7528511231736696,4.67692232131958
19,clive,clive/118,/home/sergey/iqa-data/clive/LIVEC/Images/118.bmp,0.2596377621902195,4.026547908782959
20,clive,clive/119,/home/sergey/iqa-data/clive/LIVEC/Images/119.bmp,0.5380970952543876,3.6415584087371826
21,clive,clive/11,/home/sergey/iqa-data/clive/LIVEC/Images/11.bmp,0.6462872393621679,3.5294880867004395
22,clive,clive/120,/home/sergey/iqa-data/clive/LIVEC/Images/120.bmp,0.172615960680582,3.4197158813476562
23,clive,clive/121,/home/sergey/iqa-data/clive/LIVEC/Images/121.bmp,0.1834585076666786,3.5496721267700195
24,clive,clive/122,/home/sergey/iqa-data/clive/LIVEC/Images/122.bmp,0.8532234866857549,5.191309928894043
25,clive,clive/123,/home/sergey/iqa-data/clive/LIVEC/Images/123.bmp,0.7176311820843887,4.368513107299805
26,clive,clive/124,/home/sergey/iqa-data/clive/LIVEC/Images/124.bmp,0.7591631525110307,4.138637542724609
27,clive,clive/125,/home/sergey/iqa-data/clive/LIVEC/Images/125.bmp,0.8817358296851556,4.482110977172852
28,clive,clive/126,/home/sergey/iqa-data/clive/LIVEC/Images/126.bmp,0.5552402995031953,3.8788490295410156
29,clive,clive/127,/home/sergey/iqa-data/clive/LIVEC/Images/127.bmp,0.4269864826896732,4.177154541015625
30,clive,clive/128,/home/sergey/iqa-data/clive/LIVEC/Images/128.bmp,0.5099726861208843,3.477336883544922
31,clive,clive/129,/home/sergey/iqa-data/clive/LIVEC/Images/129.bmp,0.7803747641336342,4.94447135925293
32,clive,clive/12,/home/sergey/iqa-data/clive/LIVEC/Images/12.bmp,0.1401523921456754,4.203283309936523
33,clive,clive/130,/home/sergey/iqa-data/clive/LIVEC/Images/130.bmp,0.9345789319709332,5.302150726318359
34,clive,clive/131,/home/sergey/iqa-data/clive/LIVEC/Images/131.bmp,0.5067749994092212,4.489896297454834
35,clive,clive/132,/home/sergey/iqa-data/clive/LIVEC/Images/132.bmp,0.7819838196281045,4.378080368041992
36,clive,clive/133,/home/sergey/iqa-data/clive/LIVEC/Images/133.bmp,0.2649724399944768,3.4478015899658203
37,clive,clive/134,/home/sergey/iqa-data/clive/LIVEC/Images/134.bmp,0.3245517922015389,5.241904258728027
38,clive,clive/135,/home/sergey/iqa-data/clive/LIVEC/Images/135.bmp,0.702411342645803,4.282380104064941
39,clive,clive/136,/home/sergey/iqa-data/clive/LIVEC/Images/136.bmp,0.7161190827513708,4.378033638000488
40,clive,clive/137,/home/sergey/iqa-data/clive/LIVEC/Images/137.bmp,0.633871110287275,4.328195571899414
41,clive,clive/138,/home/sergey/iqa-data/clive/LIVEC/Images/138.bmp,0.720880225657741,4.699662208557129
42,clive,clive/139,/home/sergey/iqa-data/clive/LIVEC/Images/139.bmp,0.6573114023266985,3.9372119903564453
43,clive,clive/13,/home/sergey/iqa-data/clive/LIVEC/Images/13.bmp,0.8311501617193306,4.253272533416748
44,clive,clive/140,/home/sergey/iqa-data/clive/LIVEC/Images/140.bmp,0.8317796781054158,4.736990451812744
45,clive,clive/141,/home/sergey/iqa-data/clive/LIVEC/Images/141.bmp,0.1928035243406758,4.1507158279418945
46,clive,clive/142,/home/sergey/iqa-data/clive/LIVEC/Images/142.bmp,0.2582317722296264,3.503938674926758
47,clive,clive/143,/home/sergey/iqa-data/clive/LIVEC/Images/143.bmp,0.6485587924896689,3.9180517196655273
48,clive,clive/144,/home/sergey/iqa-data/clive/LIVEC/Images/144.bmp,0.8257757620709024,4.504303932189941
49,clive,clive/145,/home/sergey/iqa-data/clive/LIVEC/Images/145.bmp,0.5861279271339653,4.76576566696167
50,clive,clive/146,/home/sergey/iqa-data/clive/LIVEC/Images/146.bmp,0.3459218588417611,4.155223369598389
